,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,list
1672,1404518380015472641,1404224947430428672,2021-06-15 02:17:31 SE Asia Standard Time,2021-06-15,02:17:31,700,2907447427,badambs,amber franco,,@_chrisp04 omg congratulations!!🥺🥺🥺 miss my nina everyday may she rest in peace 🙏🏼💗 happy to see she's with you🦋,en,[],[],[],0,1,8,[],[],https://twitter.com/badambs/status/1404518380015472641,False,,0,,,,,,,,"{'screen_name': '_chrisp04', 'name': 'chris', 'id': '3689232382'}]",,,,,_chrisp04
1674,1404518362818904066,1404516466708320262,2021-06-15 02:17:27 SE Asia Standard Time,2021-06-15,02:17:27,700,1291808927412191232,makosiut,dr dejo 🐢,,@iLOVEKURAPlKA Rest In Peace wind beast twink your sacrifice was not in vein,en,[],[],[],1,0,1,[],[],https://twitter.com/makosIut/status/1404518362818904066,False,,0,,,,,,,,"{'screen_name': 'iLOVEKURAPlKA', 'name': 'chlo ♡’s ghost | GHOST DAY', 'id': '1281641854325460993'}]",,,,,iLOVEKURAPlKA
1675,1404518327939108868,1404499735365423105,2021-06-15 02:17:18 SE Asia Standard Time,2021-06-15,02:17:18,700,2739042010,griffimo,rest in peace werewolf in an outhouse,,@LaverneusDingle Justified?,en,[],[],[],1,0,0,[],[],https://twitter.com/griffimo/status/1404518327939108868,False,,0,,,,,,,,"{'screen_name': 'LaverneusDingle', 'name': 'Bryan Frye', 'id': '1612897189'}]",,,,,LaverneusDingle
1677,1404518293847756802,1404270615775875073,2021-06-15 02:17:10 SE Asia Standard Time,2021-06-15,02:17:10,700,63598559,yncs22,Mike Gruhlke,,@tedcruz Rest In Peace a favorite of mine loved his work!,en,[],[],[],0,0,0,[],[],https://twitter.com/YNCS22/status/1404518293847756802,False,,0,,,,,,,,"{'screen_name': 'tedcruz', 'name': 'Ted Cruz', 'id': '23022687'}]",,,,,tedcruz
1680,1404518182921158658,1404417861561450507,2021-06-15 02:16:44 SE Asia Standard Time,2021-06-15,02:16:44,700,2245064159,ketch_pius,Ketch Pius,,@RobertAlai I’ll miss his motivation  writing &amp; tweets. Rest In Peace CK!,en,[],[],[],0,0,0,[],[],https://twitter.com/ketch_pius/status/1404518182921158658,False,,0,,,,,,,,"{'screen_name': 'RobertAlai', 'name': 'Robert Alai, HSC', 'id': '16712223'}]",,,,,RobertAlai
1682,1404518123219296256,1404461454384902148,2021-06-15 02:16:29 SE Asia Standard Time,2021-06-15,02:16:29,700,1358135422031777793,wambui_ca_ke,Wambui,,@CentumRE @CascadiaKE I eulogize Mr. Chris Kirubi deeply. May his legacy live on.  Rest in God's peace great son of Kenya.,en,[],[],[],0,0,0,[],[],https://twitter.com/Wambui_ca_ke/status/1404518123219296256,False,,0,,,,,,,,"{'screen_name': 'CentumRE', 'name': 'Centum Real Estate', 'id': '1095620240652881920'}, {'screen_name': 'CascadiaKE', 'name': 'Cascadia Apartments', 'id': '1094876767322628096'}]",,,,,CentumRE
1682,1404518123219296256,1404461454384902148,2021-06-15 02:16:29 SE Asia Standard Time,2021-06-15,02:16:29,700,1358135422031777793,wambui_ca_ke,Wambui,,@CentumRE @CascadiaKE I eulogize Mr. Chris Kirubi deeply. May his legacy live on.  Rest in God's peace great son of Kenya.,en,[],[],[],0,0,0,[],[],https://twitter.com/Wambui_ca_ke/status/1404518123219296256,False,,0,,,,,,,,"{'screen_name': 'CentumRE', 'name': 'Centum Real Estate', 'id': '1095620240652881920'}, {'screen_name': 'CascadiaKE', 'name': 'Cascadia Apartments', 'id': '1094876767322628096'}]",,,,,CascadiaKE
1683,1404518110883991554,1404517240645562369,2021-06-15 02:16:26 SE Asia Standard Time,2021-06-15,02:16:26,700,1055179600949587973,johnmuchenje4,John Muchenje,,@4hZimbabwe @WendyMadzura @4hghana @RChomola @4halberta @4H @Michelle_Ncube_ May His soul rest in peace!,en,[],[],[],0,0,0,[],[],https://twitter.com/JohnMuchenje4/status/1404518110883991554,False,,0,,,,,,,,"{'screen_name': '4hZimbabwe', 'name': '4-H Zimbabwe', 'id': '1141595742949249025'}, {'screen_name': 'WendyMadzura', 'name': 'Wendy Matashu Madzura', 'id': '960083802977656832'}, {'screen_name': '4hghana', 'name': '4-H Ghana', 'id': '1283747821'}, {'screen_name': 'RChomola', 'name': 'Rue🤓', 'id': '1187819370'}, {'screen_name': '4halberta', 'name': '4-H Alberta', 'id': '487951794'}, {'screen_name': '4H', 'name': '4-H', 'id': '14107459'}, {'screen_name': 'Michelle_Ncube_', 'name': 'Shashiey ♡', 'id': '1044886176807694336'}]",,,,,4hZimbabwe
1683,1404518110883991554,1404517240645562369,2021-06-15 02:16:26 SE Asia Standard Time,2021-06-15,02:16:26,700,1055179600949587973,johnmuchenje4,John Muchenje,,@4hZimbabwe @WendyMadzura @4hghana @RChomola @4halberta @4H @Michelle_Ncube_ May His soul rest in peace!,en,[],[],[],0,0,0,[],[],https://twitter.com/JohnMuchenje4/status/1404518110883991554,False,,0,,,,,,,,"{'screen_name': '4hZimbabwe', 'name': '4-H Zimbabwe', 'id': '1141595742949249025'}, {'screen_name': 'WendyMadzura', 'name': 'Wendy Matashu Madzura', 'id': '960083802977656832'}, {'screen_name': '4hghana', 'name': '4-H Ghana', 'id': '1283747821'}, {'screen_name': 'RChomola', 'name': 'Rue🤓', 'id': '1187819370'}, {'screen_name': '4halberta', 'name': '4-H Alberta', 'id': '487951794'}, {'screen_name': '4H', 'name': '4-H', 'id': '14107459'}, {'screen_name': 'Michelle_Ncube_', 'name': 'Shashiey ♡', 'id': '1044886176807694336'}]",,,,,WendyMadzura
1683,1404518110883991554,1404517240645562369,2021-06-15 02:16:26 SE Asia Standard Time,2021-06-15,02:16:26,700,1055179600949587973,johnmuchenje4,John Muchenje,,@4hZimbabwe @WendyMadzura @4hghana @RChomola @4halberta @4H @Michelle_Ncube_ May His soul rest in peace!,en,[],[],[],0,0,0,[],[],https://twitter.com/JohnMuchenje4/status/1404518110883991554,False,,0,,,,,,,,"{'screen_name': '4hZimbabwe', 'name': '4-H Zimbabwe', 'id': '1141595742949249025'}, {'screen_name': 'WendyMadzura', 'name': 'Wendy Matashu Madzura', 'id': '960083802977656832'}, {'screen_name': '4hghana', 'name': '4-H Ghana', 'id': '1283747821'}, {'screen_name': 'RChomola', 'name': 'Rue🤓', 'id': '1187819370'}, {'screen_name': '4halberta', 'name': '4-H Alberta', 'id': '487951794'}, {'screen_name': '4H', 'name': '4-H', 'id': '14107459'}, {'screen_name': 'Michelle_Ncube_', 'name': 'Shashiey ♡', 'id': '1044886176807694336'}]",,,,,4hghana
1683,1404518110883991554,1404517240645562369,2021-06-15 02:16:26 SE Asia Standard Time,2021-06-15,02:16:26,700,1055179600949587973,johnmuchenje4,John Muchenje,,@4hZimbabwe @WendyMadzura @4hghana @RChomola @4halberta @4H @Michelle_Ncube_ May His soul rest in peace!,en,[],[],[],0,0,0,[],[],https://twitter.com/JohnMuchenje4/status/1404518110883991554,False,,0,,,,,,,,"{'screen_name': '4hZimbabwe', 'name': '4-H Zimbabwe', 'id': '1141595742949249025'}, {'screen_name': 'WendyMadzura', 'name': 'Wendy Matashu Madzura', 'id': '960083802977656832'}, {'screen_name': '4hghana', 'name': '4-H Ghana', 'id': '1283747821'}, {'screen_name': 'RChomola', 'name': 'Rue🤓', 'id': '1187819370'}, {'screen_name': '4halberta', 'name': '4-H Alberta', 'id': '487951794'}, {'screen_name': '4H', 'name': '4-H', 'id': '14107459'}, {'screen_name': 'Michelle_Ncube_', 'name': 'Shashiey ♡', 'id': '1044886176807694336'}]",,,,,RChomola
1683,1404518110883991554,1404517240645562369,2021-06-15 02:16:26 SE Asia Standard Time,2021-06-15,02:16:26,700,1055179600949587973,johnmuchenje4,John Muchenje,,@4hZimbabwe @WendyMadzura @4hghana @RChomola @4halberta @4H @Michelle_Ncube_ May His soul rest in peace!,en,[],[],[],0,0,0,[],[],https://twitter.com/JohnMuchenje4/status/1404518110883991554,False,,0,,,,,,,,"{'screen_name': '4hZimbabwe', 'name': '4-H Zimbabwe', 'id': '1141595742949249025'}, {'screen_name': 'WendyMadzura', 'name': 'Wendy Matashu Madzura', 'id': '960083802977656832'}, {'screen_name': '4hghana', 'name': '4-H Ghana', 'id': '1283747821'}, {'screen_name': 'RChomola', 'name': 'Rue🤓', 'id': '1187819370'}, {'screen_name': '4halberta', 'name': '4-H Alberta', 'id': '487951794'}, {'screen_name': '4H', 'name': '4-H', 'id': '14107459'}, {'screen_name': 'Michelle_Ncube_', 'name': 'Shashiey ♡', 'id': '1044886176807694336'}]",,,,,4halberta
1683,1404518110883991554,1404517240645562369,2021-06-15 02:16:26 SE Asia Standard Time,2021-06-15,02:16:26,700,1055179600949587973,johnmuchenje4,John Muchenje,,@4hZimbabwe @WendyMadzura @4hghana @RChomola @4halberta @4H @Michelle_Ncube_ May His soul rest in peace!,en,[],[],[],0,0,0,[],[],https://twitter.com/JohnMuchenje4/status/1404518110883991554,False,,0,,,,,,,,"{'screen_name': '4hZimbabwe', 'name': '4-H Zimbabwe', 'id': '1141595742949249025'}, {'screen_name': 'WendyMadzura', 'name': 'Wendy Matashu Madzura', 'id': '960083802977656832'}, {'screen_name': '4hghana', 'name': '4-H Ghana', 'id': '1283747821'}, {'screen_name': 'RChomola', 'name': 'Rue🤓', 'id': '1187819370'}, {'screen_name': '4halberta', 'name': '4-H Alberta', 'id': '487951794'}, {'screen_name': '4H', 'name': '4-H', 'id': '14107459'}, {'screen_name': 'Michelle_Ncube_', 'name': 'Shashiey ♡', 'id': '1044886176807694336'}]",,,,,4H
1683,1404518110883991554,1404517240645562369,2021-06-15 02:16:26 SE Asia Standard Time,2021-06-15,02:16:26,700,1055179600949587973,johnmuchenje4,John Muchenje,,@4hZimbabwe @WendyMadzura @4hghana @RChomola @4halberta @4H @Michelle_Ncube_ May His soul rest in peace!,en,[],[],[],0,0,0,[],[],https://twitter.com/JohnMuchenje4/status/1404518110883991554,False,,0,,,,,,,,"{'screen_name': '4hZimbabwe', 'name': '4-H Zimbabwe', 'id': '1141595742949249025'}, {'screen_name': 'WendyMadzura', 'name': 'Wendy Matashu Madzura', 'id': '960083802977656832'}, {'screen_name': '4hghana', 'name': '4-H Ghana', 'id': '1283747821'}, {'screen_name': 'RChomola', 'name': 'Rue🤓', 'id': '1187819370'}, {'screen_name': '4halberta', 'name': '4-H Alberta', 'id': '487951794'}, {'screen_name': '4H', 'name': '4-H', 'id': '14107459'}, {'screen_name': 'Michelle_Ncube_', 'name': 'Shashiey ♡', 'id': '1044886176807694336'}]",,,,,Michelle_Ncube_
1684,1404518059000406022,1404488624394145793,2021-06-15 02:16:14 SE Asia Standard Time,2021-06-15,02:16:14,700,1264193772323328000,omolarajummy2,Omolara Jummy,,@Oluomoofderby May her soul rest in peace. God please restore Nigeria,en,[],[],[],0,0,0,[],[],https://twitter.com/OmolaraJummy2/status/1404518059000406022,False,,0,,,,,,,,"{'screen_name': 'Oluomoofderby', 'name': 'OLUOMO OF DERBY 🇳🇬 🇬🇧', 'id': '1053543192'}]",,,,,Oluomoofderby
1686,1404517973973508096,1404517233582170113,2021-06-15 02:15:54 SE Asia Standard Time,2021-06-15,02:15:54,700,704229200,kevomorelli,I HATE KEVO MORELLI 📸,,@wilmakebank RIP Chet. May his chiseled chin rest in peace,en,[],[],[],1,0,7,[],[],https://twitter.com/KevoMorelli/status/1404517973973508096,False,,0,,,,,,,,"{'screen_name': 'wilmakebank', 'name': 'Chet', 'id': '754742600435798016'}]",,,,,wilmakebank
1689,1404517878611722241,1404507083039518729,2021-06-15 02:15:31 SE Asia Standard Time,2021-06-15,02:15:31,700,1233479496600346624,mairekelly20,maire Kelly,,@Reuters Rest in peace amen 🙏,en,[],[],[],0,0,0,[],[],https://twitter.com/maireKelly20/status/1404517878611722241,False,,0,,,,,,,,"{'screen_name': 'Reuters', 'name': 'Reuters', 'id': '1652541'}]",,,,,Reuters
1690,1404517847573934080,1404516498291503104,2021-06-15 02:15:24 SE Asia Standard Time,2021-06-15,02:15:24,700,1520132028,alby_aguilar_,Alby Aguilar Pesantes,,@DrGailSaltz God bless their souls 🙏🏼 May they Rest In Peace,en,[],[],[],0,0,0,[],[],https://twitter.com/Alby_Aguilar_/status/1404517847573934080,False,,0,,,,,,,,"{'screen_name': 'DrGailSaltz', 'name': 'Dr. Gail Saltz', 'id': '90482166'}]",,,,,DrGailSaltz
1692,1404517716514328577,1404322149809147905,2021-06-15 02:14:52 SE Asia Standard Time,2021-06-15,02:14:52,700,149479608,sana_jamal,Sana Jamal,,@naeemafzal_ A sad reality. May he rest in eternal peace. Aameen.,en,[],[],[],0,0,1,[],[],https://twitter.com/Sana_Jamal/status/1404517716514328577,False,,0,,,,,,,,"{'screen_name': 'naeemafzal_', 'name': 'Naeem Afzal', 'id': '2278891669'}]",,,,,naeemafzal_
1695,1404517674160472064,1404210520559919108,2021-06-15 02:14:42 SE Asia Standard Time,2021-06-15,02:14:42,700,375320276,stebogameboy,Stebo|Rest In Peace Miura,,@haremmasterdio Definitely would suggest it,en,[],[],[],0,0,1,[],[],https://twitter.com/stebogameboy/status/1404517674160472064,False,,0,,,,,,,,"{'screen_name': 'haremmasterdio', 'name': 'down abysmal', 'id': '1258738136068378625'}]",,,,,haremmasterdio
1696,1404517657781673985,1404513974197100553,2021-06-15 02:14:38 SE Asia Standard Time,2021-06-15,02:14:38,700,1178370028435099653,amirgilad430,אמיר גילעד,,"@AuschwitzMuseum @zac52808645 Heart breaking . May she rest in peace ,inocent beautiful young lady Edits Ertelovà",en,[],[],[],0,0,4,[],[],https://twitter.com/AmirGilad430/status/1404517657781673985,False,,0,,,,,,,,"{'screen_name': 'AuschwitzMuseum', 'name': 'Auschwitz Memorial', 'id': '586291040'}, {'screen_name': 'zac52808645', 'name': 'zac', 'id': '1227841991943258112'}]",,,,,AuschwitzMuseum
1696,1404517657781673985,1404513974197100553,2021-06-15 02:14:38 SE Asia Standard Time,2021-06-15,02:14:38,700,1178370028435099653,amirgilad430,אמיר גילעד,,"@AuschwitzMuseum @zac52808645 Heart breaking . May she rest in peace ,inocent beautiful young lady Edits Ertelovà",en,[],[],[],0,0,4,[],[],https://twitter.com/AmirGilad430/status/1404517657781673985,False,,0,,,,,,,,"{'screen_name': 'AuschwitzMuseum', 'name': 'Auschwitz Memorial', 'id': '586291040'}, {'screen_name': 'zac52808645', 'name': 'zac', 'id': '1227841991943258112'}]",,,,,zac52808645
1697,1404517596616028166,1404512819228282887,2021-06-15 02:14:24 SE Asia Standard Time,2021-06-15,02:14:24,700,1402245815528169479,jaishrirama1,jaishriram,,@Rishabh40393457 @itsSSR @anky1912 n blessed by many gods due to which he gained lot of ego...shri ram ultimately destroyed his ego....same not today but in future CCMs will get to taste their own medicine...rest in peace sir @itsSSR n always b with us..jaisrhiram...tc,en,"[{'screen_name': 'itsssr', 'name': 'sushant singh rajput', 'id': '2860160796'}]",[],[],0,0,1,[],[],https://twitter.com/jaishrirama1/status/1404517596616028166,False,,0,,,,,,,,"{'screen_name': 'Rishabh40393457', 'name': 'Rishabh sharma', 'id': '1262055183296716808'}, {'screen_name': 'itsSSR', 'name': 'Sushant Singh Rajput', 'id': '2860160796'}, {'screen_name': 'anky1912', 'name': 'Ankita lokhande', 'id': '2348284469'}]",,,,,Rishabh40393457
1697,1404517596616028166,1404512819228282887,2021-06-15 02:14:24 SE Asia Standard Time,2021-06-15,02:14:24,700,1402245815528169479,jaishrirama1,jaishriram,,@Rishabh40393457 @itsSSR @anky1912 n blessed by many gods due to which he gained lot of ego...shri ram ultimately destroyed his ego....same not today but in future CCMs will get to taste their own medicine...rest in peace sir @itsSSR n always b with us..jaisrhiram...tc,en,"[{'screen_name': 'itsssr', 'name': 'sushant singh rajput', 'id': '2860160796'}]",[],[],0,0,1,[],[],https://twitter.com/jaishrirama1/status/1404517596616028166,False,,0,,,,,,,,"{'screen_name': 'Rishabh40393457', 'name': 'Rishabh sharma', 'id': '1262055183296716808'}, {'screen_name': 'itsSSR', 'name': 'Sushant Singh Rajput', 'id': '2860160796'}, {'screen_name': 'anky1912', 'name': 'Ankita lokhande', 'id': '2348284469'}]",,,,,itsSSR
1697,1404517596616028166,1404512819228282887,2021-06-15 02:14:24 SE Asia Standard Time,2021-06-15,02:14:24,700,1402245815528169479,jaishrirama1,jaishriram,,@Rishabh40393457 @itsSSR @anky1912 n blessed by many gods due to which he gained lot of ego...shri ram ultimately destroyed his ego....same not today but in future CCMs will get to taste their own medicine...rest in peace sir @itsSSR n always b with us..jaisrhiram...tc,en,"[{'screen_name': 'itsssr', 'name': 'sushant singh rajput', 'id': '2860160796'}]",[],[],0,0,1,[],[],https://twitter.com/jaishrirama1/status/1404517596616028166,False,,0,,,,,,,,"{'screen_name': 'Rishabh40393457', 'name': 'Rishabh sharma', 'id': '1262055183296716808'}, {'screen_name': 'itsSSR', 'name': 'Sushant Singh Rajput', 'id': '2860160796'}, {'screen_name': 'anky1912', 'name': 'Ankita lokhande', 'id': '2348284469'}]",,,,,anky1912
1698,1404517581386625032,1404516345744551938,2021-06-15 02:14:20 SE Asia Standard Time,2021-06-15,02:14:20,700,826188743073599491,medussamuse,☕♀️☀️Medea☀️♀️☕,,@arachnomutalisk I'm sorry for your loss. May she rest in peace.,en,[],[],[],0,0,0,[],[],https://twitter.com/MedussaMuse/status/1404517581386625032,False,,0,,,,,,,,"{'screen_name': 'arachnomutalisk', 'name': 'Ray Ramses, Anti-Computer', 'id': '2311363506'}]",,,,,arachnomutalisk
1700,1404517478399680518,1404494414928568330,2021-06-15 02:13:56 SE Asia Standard Time,2021-06-15,02:13:56,700,1324079600046133248,xjust_a_nobody,Hel/Helen🌠🗝,,"@beelunas This is truly heartbreaking... I hope you'll feel better soon, please take care. May she rest in peace💜",en,[],[],[],0,0,1,[],[],https://twitter.com/xJust_a_nobody/status/1404517478399680518,False,,0,,,,,,,,"{'screen_name': 'beelunas', 'name': 'lee ✨', 'id': '2557842343'}]",,,,,beelunas
1702,1404517458388656134,1404411741782433805,2021-06-15 02:13:51 SE Asia Standard Time,2021-06-15,02:13:51,700,189802653,premkm61,Prem Mishra,,"@AnyBodyCanFly My deepest condolences Pankaj Bhai, May her sole Rest In Peace",en,[],[],[],0,0,0,[],[],https://twitter.com/premkm61/status/1404517458388656134,False,,0,,,,,,,,"{'screen_name': 'AnyBodyCanFly', 'name': 'LearnLifeWealthTravel | Dream Big, Think Growth !!', 'id': '3310685269'}]",,,,,AnyBodyCanFly
1703,1404517419628957697,1404429994839838720,2021-06-15 02:13:42 SE Asia Standard Time,2021-06-15,02:13:42,700,898265334037086208,131_aim_,7ᴋᴏɴɪᴄ_ɪᴅ ✊131_ 🆔,,@BadmintonTalk Rest in peace 🙏,en,[],[],[],0,0,0,[],[],https://twitter.com/131_aim_/status/1404517419628957697,False,,0,,,,,,,,"{'screen_name': 'BadmintonTalk', 'name': 'Badminton Talk', 'id': '2941773157'}]",,,,,BadmintonTalk
1705,1404517403942436864,1404311180957687809,2021-06-15 02:13:38 SE Asia Standard Time,2021-06-15,02:13:38,700,1397283611909500935,minnetomm,kewi finnest😋,,@CKirubi Rest in eternal peace,en,[],[],[],0,0,0,[],[],https://twitter.com/Minnetomm/status/1404517403942436864,False,,0,,,,,,,,"{'screen_name': 'CKirubi', 'name': 'Chris Kirubi', 'id': '39520708'}]",,,,,CKirubi
1707,1404517399697653761,1404077609881784329,2021-06-15 02:13:37 SE Asia Standard Time,2021-06-15,02:13:37,700,1377329674699776003,kanakkumarmukh4,Kanak Kumar Mukherjee,,@itspcofficial Rest in peace.,en,[],[],[],0,0,0,[],[],https://twitter.com/KanakKumarMukh4/status/1404517399697653761,False,,0,,,,,,,,"{'screen_name': 'itspcofficial', 'name': 'Partha Chatterjee', 'id': '854572828301172736'}]",,,,,itspcofficial
1708,1404517398401716226,1404510792611926017,2021-06-15 02:13:37 SE Asia Standard Time,2021-06-15,02:13:37,700,920538493444657153,sm_mutei,Dr.Ak S.mutei,,@MbuiRobert May he rest in peace,en,[],[],[],0,0,0,[],[],https://twitter.com/Sm_mutei/status/1404517398401716226,False,,0,,,,,,,,"{'screen_name': 'MbuiRobert', 'name': 'Hon Robert Mbui.Mp.DML.N.A', 'id': '1147185518251257856'}]",,,,,MbuiRobert
1713,1404517291258171392,1404469835602530313,2021-06-15 02:13:11 SE Asia Standard Time,2021-06-15,02:13:11,700,1313116567169884161,josepho35975122,Kun Josesco,,@ntvkenya May his soul rest in peace 🙏🙏🙏🙏,en,[],[],[],0,0,1,[],[],https://twitter.com/JosephO35975122/status/1404517291258171392,False,,0,,,,,,,,"{'screen_name': 'ntvkenya', 'name': 'NTV Kenya', 'id': '25985333'}]",,,,,ntvkenya
1714,1404517279488827392,1404486138513956867,2021-06-15 02:13:08 SE Asia Standard Time,2021-06-15,02:13:08,700,1282230009122287616,didwaniaravi,Ravi Didwania,,"@Tejasvi_Surya May the departed soul rest in peace, Om Shanti 🙏",en,[],[],[],0,0,0,[],[],https://twitter.com/DidwaniaRavi/status/1404517279488827392,False,,0,,,,,,,,"{'screen_name': 'Tejasvi_Surya', 'name': 'Tejasvi Surya', 'id': '390677061'}]",,,,,Tejasvi_Surya
1717,1404517233653518337,1404378662611275782,2021-06-15 02:12:57 SE Asia Standard Time,2021-06-15,02:12:57,700,1347065541274423299,vaishnavireddys,Vaishnavi Reddy 🇮🇳,,@trspartyonline @KTRTRS Rest in peace sir,en,[],[],[],0,0,0,[],[],https://twitter.com/VaishnaviReddys/status/1404517233653518337,False,,0,,,,,,,,"{'screen_name': 'trspartyonline', 'name': 'TRS Party', 'id': '2375182790'}, {'screen_name': 'KTRTRS', 'name': 'KTR', 'id': '118787224'}]",,,,,trspartyonline
